id,title,vote_average,vote_count,release_date,year,month,genre_ids,original_language,popularity
6964,Something's Gotta Give,6.626,1501,2003-12-12,2003,12,"[18, 35, 10749]",en,20.805
2334,Taxi 3,5.736,1431,2003-01-29,2003,01,"[28, 35]",fr,20.671
10782,Basic,6.515,977,2003-04-18,2003,04,"[28, 18, 9648, 53, 80]",en,20.108
2662,House of 1000 Corpses,6.206,1511,2003-04-11,2003,04,"[27, 35]",en,19.217
11523,View from the Top,5.5,527,2003-03-21,2003,03,"[35, 10749, 18]",en,19.172
10147,Bad Santa,6.535,2022,2003-11-26,2003,11,"[18, 35, 80]",en,18.999
10727,Darkness Falls,5.525,554,2003-01-24,2003,01,"[53, 27]",en,18.101
1647,The Recruit,6.4,1629,2003-01-31,2003,01,"[28, 53]",en,17.891
4464,Seabiscuit,7.025,777,2003-07-22,2003,07,"[18, 36]",en,17.636
302,Swimming Pool,6.511,650,2003-05-21,2003,05,"[80, 53]",en,17.179
1792,Stuck on You,5.327,626,2003-12-10,2003,12,[35],en,17.138
10739,Anything Else,6.148,572,2003-08-27,2003,08,"[18, 35, 10749]",en,16.848
13156,Secondhand Lions,7.16,714,2003-09-19,2003,09,"[10751, 35]",en,16.708
10720,Down with Love,6.109,677,2003-05-08,2003,05,"[35, 10749]",en,16.238
11375,Hollywood Homicide,5.259,587,2003-06-09,2003,06,"[28, 12, 35, 53]",en,16.148
8424,Love Me If You Dare,7.248,1727,2003-09-17,2003,09,"[18, 35, 10749]",fr,16.04
246355,Saw,6.99,550,2003-10-16,2003,10,"[80, 27, 53]",en,15.817
17473,The Room,4.044,1325,2003-06-27,2003,06,"[18, 10749]",en,15.72
83,Open Water,5.5,1011,2003-10-26,2003,10,"[18, 53, 27]",en,15.309
9282,11:14,6.801,800,2003-09-05,2003,09,"[53, 35, 80, 9648, 18]",en,15.007
11093,House of Sand and Fog,7.143,705,2003-12-19,2003,12,[18],en,14.913
7229,Ruby & Quentin,6.718,770,2003-10-22,2003,10,"[35, 80]",fr,14.802
246,Zatoichi,7.2,806,2003-09-06,2003,09,"[12, 18, 28]",ja,14.719
2830,My Boss's Daughter,5.022,656,2003-08-21,2003,08,"[35, 10749]",en,14.063
8440,Carandiru,7.6,517,2003-03-21,2003,03,[18],pt,13.92
2056,The Station Agent,7.371,622,2003-12-05,2003,12,"[18, 35]",en,13.587
9662,The Triplets of Belleville,7.362,883,2003-06-11,2003,06,"[16, 35, 18]",fr,12.576
7270,Matchstick Men,6.993,1620,2003-09-12,2003,09,"[35, 18, 80, 53]",en,12.256
13062,Boundin',6.563,522,2003-11-04,2003,11,"[16, 10751, 10402, 35]",en,12.235
10678,Bringing Down the House,6.0,663,2003-03-07,2003,03,"[35, 18]",en,11.703
25300,I'm Not Scared,7.115,917,2003-02-08,2003,02,"[9648, 18, 53, 80]",it,11.126
11190,The Return,7.471,518,2003-06-25,2003,06,[18],ru,10.584
10894,May,6.505,573,2003-04-11,2003,04,"[18, 27]",en,9.906
584,2 Fast 2 Furious,6.5,7051,2003-06-05,2003,06,"[28, 80, 53]",en,7.41
42433,Natale in India,4.826,517,2003-12-19,2003,12,[35],it,6.972
36658,X2,7.03,9663,2003-04-27,2003,04,"[12, 28, 878]",en,2.08
10625,Mean Girls,7.205,8305,2004-04-30,2004,04,[35],en,174.845
673,Harry Potter and the Prisoner of Azkaban,8.018,20634,2004-05-31,2004,05,"[12, 14]",en,138.618
809,Shrek 2,7.262,11703,2004-05-19,2004,05,"[16, 10751, 35, 14, 12]",en,121.191
4935,Howl's Moving Castle,8.405,9198,2004-09-09,2004,09,"[14, 16, 12]",ja,96.22
11036,The Notebook,7.888,10972,2004-06-25,2004,06,"[10749, 18]",en,91.537
8920,Garfield,5.687,3765,2004-06-10,2004,06,"[16, 35, 10751]",en,91.239
12153,White Chicks,6.938,3657,2004-06-23,2004,06,"[35, 80]",en,86.591
9806,The Incredibles,7.704,16994,2004-10-27,2004,10,"[28, 12, 16, 10751]",en,80.51
176,Saw,7.413,8777,2004-10-01,2004,10,"[27, 9648, 80]",en,78.04
38,Eternal Sunshine of the Spotless Mind,8.101,14167,2004-03-19,2004,03,"[878, 18, 10749]",en,74.798
652,Troy,7.157,9669,2004-05-13,2004,05,"[12, 36, 10752, 28]",en,70.054
10555,Shark Tale,6.023,6078,2004-09-20,2004,09,"[16, 28, 35, 10751]",en,67.286
10591,The Girl Next Door,6.719,3312,2004-04-09,2004,04,"[35, 10749]",en,66.189
11249,Seed of Chucky,5.443,1507,2004-11-12,2004,11,"[35, 27]",en,64.486
11836,The SpongeBob SquarePants Movie,7.009,2722,2004-11-14,2004,11,"[10751, 16, 35, 14, 12]",en,62.475
12242,Mulan II,6.481,2234,2004-11-03,2004,11,"[16, 35, 10751, 28]",en,62.23
615,The Passion of the Christ,7.468,4139,2004-02-25,2004,02,[18],en,61.364
7131,Van Helsing,6.335,5581,2004-05-03,2004,05,"[27, 12, 28]",en,59.997
1954,The Butterfly Effect,7.568,7135,2004-01-17,2004,01,"[878, 53]",en,54.558
5255,The Polar Express,6.72,5991,2004-11-10,2004,11,"[16, 12, 10751, 14]",en,52.502
2059,National Treasure,6.629,6032,2004-11-19,2004,11,"[12, 28, 53, 9648]",en,51.647
924,Dawn of the Dead,7.047,3748,2004-03-19,2004,03,"[28, 27, 80, 18, 14]",en,50.465
11430,The Lion King 1½,6.58,2851,2004-02-06,2004,02,"[10751, 16, 35, 28]",en,48.985
36648,Blade: Trinity,5.858,3673,2004-12-08,2004,12,"[28, 27, 14]",en,48.81
393,Kill Bill: Vol. 2,7.878,13274,2004-04-16,2004,04,"[28, 80, 53]",en,48.749
1824,50 First Dates,6.86,6881,2004-02-13,2004,02,"[35, 10749]",en,48.258
9470,Kung Fu Hustle,7.433,2621,2004-02-10,2004,02,"[28, 35, 80, 14]",cn,46.535
11237,Anacondas: The Hunt for the Blood Orchid,5.437,891,2004-08-25,2004,08,"[12, 14, 28, 27]",en,45.857
1487,Hellboy,6.668,6566,2004-04-02,2004,04,"[14, 28]",en,45.775
70,Million Dollar Baby,7.952,9147,2004-12-15,2004,12,[18],en,44.895
747,Shaun of the Dead,7.541,8000,2004-04-09,2004,04,"[27, 35]",en,44.696
13700,Home on the Range,6.038,1922,2004-04-02,2004,04,"[16, 10751]",en,44.619
7220,The Punisher,6.345,2666,2004-04-15,2004,04,"[28, 80, 18]",en,44.24
2048,"I, Robot",6.946,11297,2004-07-15,2004,07,"[28, 878]",en,43.957
2502,The Bourne Supremacy,7.32,7161,2004-07-23,2004,07,"[28, 18, 53]",en,43.586
9509,Man on Fire,7.461,4856,2004-04-23,2004,04,"[28, 18, 53]",en,43.45
11045,Taxi,5.6,1001,2004-10-06,2004,10,"[28, 35, 53, 80]",en,43.061
15165,Barbie as The Princess & the Pauper,7.464,1415,2004-09-28,2004,09,"[16, 10751, 35]",en,43.059
11081,Taking Lives,6.378,1515,2004-03-19,2004,03,[53],en,41.807
9833,The Phantom of the Opera,7.255,1523,2004-12-08,2004,12,"[53, 18, 10749]",en,41.731
11774,Lemony Snicket's A Series of Unfortunate Events,6.818,4802,2004-12-16,2004,12,"[12, 35, 10751]",en,39.527
11247,A Cinderella Story,6.538,3067,2004-07-16,2004,07,"[35, 10751, 10749]",en,39.128
594,The Terminal,7.338,7492,2004-06-17,2004,06,"[35, 18]",en,38.899
693,Meet the Fockers,6.244,4553,2004-12-22,2004,12,"[35, 10749]",en,38.284
11024,Scooby-Doo 2: Monsters Unleashed,6.04,2570,2004-03-24,2004,03,"[9648, 14, 12, 35]",en,37.685
9477,King Arthur,6.281,2561,2004-07-07,2004,07,"[12, 10752, 36, 28, 18]",en,37.502
558,Spider-Man 2,7.3,14477,2004-06-25,2004,06,"[28, 12, 878]",en,37.108
11130,The Princess Diaries 2: Royal Engagement,6.687,3094,2004-08-06,2004,08,"[35, 18, 10751, 10749]",en,35.282
314,Catwoman,4.6,3168,2004-07-22,2004,07,"[28, 14, 80]",en,35.221
163,Ocean's Twelve,6.567,6930,2004-12-09,2004,12,"[53, 80]",en,34.081
435,The Day After Tomorrow,6.523,7695,2004-05-26,2004,05,"[28, 12, 878, 53]",en,33.474
14442,Ella Enchanted,6.452,1757,2004-04-09,2004,04,"[10751, 14, 35]",en,32.943
9352,EuroTrip,6.585,2398,2004-02-20,2004,02,[35],en,32.927
1970,The Grudge,5.896,2791,2004-10-22,2004,10,"[27, 9648, 53]",en,32.342
16617,Mindhunters,6.455,1098,2004-05-07,2004,05,"[9648, 53, 80]",en,32.271
2539,Spanglish,5.992,1220,2004-12-17,2004,12,[35],en,32.152
1538,Collateral,7.217,5287,2004-08-04,2004,08,"[18, 80, 53]",en,32.137
2567,The Aviator,7.228,5066,2004-12-17,2004,12,[18],en,31.747
9384,Starsky & Hutch,5.8,2175,2004-03-05,2004,03,"[35, 80]",en,31.719
9472,DodgeBall: A True Underdog Story,6.355,3309,2004-06-18,2004,06,[35],en,31.328
9801,Bridget Jones: The Edge of Reason,6.246,2656,2004-11-10,2004,11,"[35, 10749]",en,31.027
10096,13 Going on 30,6.743,4906,2004-04-13,2004,04,"[35, 14, 10749]",en,30.956
5966,Along Came Polly,6.0,2706,2004-01-16,2004,01,"[35, 10749]",en,29.966
1966,Alexander,5.939,3119,2004-11-21,2004,11,"[10752, 36, 28, 12, 18, 10749]",en,29.284
10740,Birth,6.0,593,2004-10-29,2004,10,"[18, 9648]",en,29.044
1677,Ray,7.445,1849,2004-10-29,2004,10,"[18, 10402]",en,29.037
10045,District B13,6.782,1721,2004-11-09,2004,11,"[28, 53, 878]",fr,28.536
10304,Starship Troopers 2: Hero of the Federation,4.311,541,2004-04-24,2004,04,"[12, 27, 28, 878]",en,28.376
613,Downfall,7.857,3606,2004-09-16,2004,09,"[18, 36, 10752]",de,28.226
21385,"Mickey, Donald, Goofy: The Three Musketeers",6.675,861,2004-08-04,2004,08,"[12, 16, 35, 10751]",en,28.185
9890,The Stepford Wives,5.684,1243,2004-06-10,2004,06,"[35, 878, 27]",en,27.832
140,Bad Education,7.4,897,2004-03-19,2004,03,"[18, 80]",es,27.772
10204,Around the World in 80 Days,5.926,2366,2004-06-16,2004,06,"[28, 12, 35]",en,27.549
14462,The Manchurian Candidate,6.466,1439,2004-07-30,2004,07,"[18, 53, 9648]",en,27.533
8699,Anchorman: The Legend of Ron Burgundy,6.7,3945,2004-06-28,2004,06,[35],en,27.474
9759,Cellular,6.386,1800,2004-09-06,2004,09,"[28, 53, 18, 80]",en,27.07
13673,Christmas with the Kranks,6.143,1088,2004-11-24,2004,11,"[35, 10751]",en,26.932
395,AVP: Alien vs. Predator,5.904,4139,2004-08-12,2004,08,"[12, 878, 28, 27]",en,26.747
11358,Walking Tall,6.325,1401,2004-04-02,2004,04,"[12, 18, 28, 53]",en,26.718
866,Finding Neverland,7.321,3421,2004-10-17,2004,10,"[18, 14]",en,26.656
10718,Torque,5.22,534,2004-01-16,2004,01,[28],en,26.438
4553,The Machinist,7.525,5248,2004-07-02,2004,07,"[53, 18]",en,25.494
15775,If Only,7.015,545,2004-01-23,2004,01,"[14, 18, 10749]",en,25.339
1586,Secret Window,6.584,3424,2004-03-12,2004,03,"[9648, 53]",en,25.193
14337,Primer,6.782,2033,2004-10-08,2004,10,"[878, 18, 53]",en,24.942
9550,House of Flying Daggers,7.274,1521,2004-05-19,2004,05,"[12, 18, 28]",zh,24.91
12140,Ghost in the Shell 2: Innocence,7.291,793,2004-03-06,2004,03,"[16, 18, 878]",ja,24.799
11636,New Police Story,7.135,667,2004-09-23,2004,09,"[28, 53, 80, 18]",cn,24.588
11026,Exorcist: The Beginning,5.4,746,2004-08-20,2004,08,"[27, 9648, 53]",en,24.239
6947,The Village,6.452,3915,2004-07-30,2004,07,"[18, 9648, 53]",en,24.196
11282,Harold & Kumar Go to White Castle,6.521,1940,2004-05-30,2004,05,"[35, 12]",en,23.909
5137,Sky Captain and the World of Tomorrow,5.874,1186,2004-09-17,2004,09,"[9648, 28, 53, 878, 12]",en,23.83
4836,Layer Cake,6.921,1936,2004-09-30,2004,09,"[18, 53, 80]",en,23.766
11132,Confessions of a Teenage Drama Queen,5.584,845,2004-02-17,2004,02,[35],en,23.713
80,Before Sunset,7.821,3190,2004-06-16,2004,06,"[18, 10749]",en,23.314
11128,Ladder 49,6.396,733,2004-10-01,2004,10,"[18, 28, 53]",en,22.805
5528,The Chorus,7.72,2291,2004-03-17,2004,03,[18],fr,22.222
421,The Life Aquatic with Steve Zissou,7.096,2723,2004-12-10,2004,12,"[12, 35, 18]",en,22.097
9675,Sideways,7.1,1544,2004-10-22,2004,10,"[35, 18, 10749]",en,21.791
17047,Agent Cody Banks 2: Destination London,5.541,592,2004-03-12,2004,03,"[35, 28, 12, 10751, 10749]",en,21.741
13969,First Daughter,6.127,846,2004-09-24,2004,09,"[10751, 35, 18, 10749]",en,21.687
11137,The Prince & Me,6.18,943,2004-03-28,2004,03,"[35, 10749]",en,21.573
1280,3-Iron,7.806,1074,2004-10-15,2004,10,"[18, 10749, 80]",ko,21.372
13416,Friday Night Lights,6.889,516,2004-10-08,2004,10,[18],en,21.295
9541,Jersey Girl,6.2,978,2004-03-25,2004,03,"[35, 10749, 18]",en,21.261
8849,Alfie,5.8,756,2004-10-22,2004,10,"[35, 18, 10749]",en,21.214
1577,Resident Evil: Apocalypse,6.3,4073,2004-09-10,2004,09,"[27, 28, 878]",en,20.947
2023,Hidalgo,6.833,1129,2004-02-04,2004,02,"[37, 12, 28]",en,20.368
2288,Closer,6.834,3234,2004-12-03,2004,12,"[18, 10749]",en,20.342
8193,Napoleon Dynamite,6.766,1752,2004-06-11,2004,06,[35],en,20.239
844,2046,7.2,826,2004-05-20,2004,05,"[18, 878, 10749]",zh,20.037
11658,Tae Guk Gi: The Brotherhood of War,7.989,618,2004-02-05,2004,02,"[28, 12, 18, 36, 10752]",ko,19.898
14207,The Librarian: Quest for the Spear,6.243,606,2004-07-12,2004,07,"[12, 28, 14]",en,19.791
14844,Chasing Liberty,6.225,588,2004-01-09,2004,01,"[35, 10749]",en,19.565
205,Hotel Rwanda,7.714,2712,2004-12-22,2004,12,"[18, 36, 10752]",en,19.467
2789,The Chronicles of Riddick,6.521,3841,2004-06-11,2004,06,"[28, 878]",en,19.192
10145,The Forgotten,5.949,1067,2004-09-24,2004,09,"[53, 18, 9648, 878]",en,19.034
5516,The Ladykillers,6.128,1507,2004-03-25,2004,03,"[35, 80, 53]",en,18.966
3989,Team America: World Police,6.708,1744,2004-10-10,2004,10,"[12, 28, 35]",en,18.955
11162,The Merchant of Venice,6.79,521,2004-12-03,2004,12,"[18, 10749]",en,18.787
4380,Shall We Dance?,6.413,1138,2004-10-15,2004,10,"[18, 10749, 35]",en,18.557
11823,Wimbledon,6.193,929,2004-09-13,2004,09,"[35, 10749]",en,18.288
1901,In Good Company,5.993,582,2004-12-29,2004,12,"[35, 18, 10749]",en,18.179
10762,Without a Paddle,5.568,613,2004-08-20,2004,08,"[35, 28, 12, 53]",en,18.067
438,Cube Zero,5.665,962,2004-10-10,2004,10,"[9648, 878, 53]",en,17.742
14292,Miracle,7.059,554,2004-02-06,2004,02,"[18, 36]",en,17.639
11208,Wicker Park,6.836,645,2004-09-03,2004,09,"[18, 9648, 10749, 53]",en,17.457
10589,After the Sunset,6.155,713,2004-11-12,2004,11,"[28, 35, 80, 18]",en,17.427
2122,The Whole Ten Yards,5.727,902,2004-04-07,2004,04,"[35, 53, 80]",en,17.307
10677,Dirty Dancing: Havana Nights,6.408,626,2004-02-27,2004,02,"[18, 10749]",en,17.259
15566,Surviving Christmas,5.714,505,2004-09-21,2004,09,"[35, 10749]",en,17.249
11099,The Final Cut,6.029,658,2004-10-15,2004,10,"[18, 9648, 878, 53]",en,17.011
1997,Two Brothers,7.137,794,2004-04-07,2004,04,"[12, 18, 10751]",en,16.705
60672,Crimson Rivers II: Angels of the Apocalypse,6.114,665,2004-02-18,2004,02,"[28, 53, 80]",fr,16.494
21778,RRRrrrr!!!,6.328,1111,2004-01-28,2004,01,[35],fr,16.465
11866,Flight of the Phoenix,5.974,812,2004-12-17,2004,12,"[28, 12]",en,16.311
2841,A Very Long Engagement,7.321,1135,2004-10-27,2004,10,"[18, 10749, 10752]",fr,16.194
1913,The Sea Inside,7.583,852,2004-09-03,2004,09,[18],es,16.135
401,Garden State,7.09,1737,2004-07-28,2004,07,"[35, 18, 10749]",en,15.961
1777,Fahrenheit 9/11,7.092,1336,2004-06-25,2004,06,[99],en,15.802
883,Coffee and Cigarettes,7.0,867,2004-03-12,2004,03,"[35, 18]",en,15.527
11025,New York Minute,6.204,846,2004-05-07,2004,05,[35],en,15.12
17111,Shutter,7.236,1108,2004-09-09,2004,09,"[27, 9648, 53]",th,15.005
56903,Three Steps Over Heaven,5.709,662,2004-03-12,2004,03,"[18, 10749]",it,14.762
3040,Night Watch,6.247,689,2004-06-27,2004,06,"[14, 28, 53]",ru,14.382
1653,The Motorcycle Diaries,7.422,1206,2004-02-06,2004,02,[18],es,14.214
8555,Creep,5.873,696,2004-08-10,2004,08,"[27, 53, 9648]",en,12.947
7291,36th Precinct,6.871,536,2004-11-24,2004,11,"[80, 18, 53]",fr,12.695
14024,Raise Your Voice,6.531,801,2004-08-10,2004,08,"[10402, 18, 10749, 10751]",en,12.596
4599,Raising Helen,6.124,637,2004-05-27,2004,05,"[18, 35, 10749]",en,12.221
9372,Super Size Me,6.8,1556,2004-01-17,2004,01,[99],en,12.188
1599,I ♥ Huckabees,6.25,598,2004-09-10,2004,09,"[35, 10749]",en,11.195
363,Head-On,7.462,512,2004-03-11,2004,03,"[18, 10749]",de,10.804
24653,The Consequences of Love,7.57,771,2004-09-24,2004,09,"[18, 53]",it,10.787
57112,Tu la conosci Claudia?,6.741,978,2004-12-15,2004,12,[35],it,8.058
12877,Dead Man's Shoes,7.1,511,2004-09-29,2004,09,"[18, 53, 80]",en,7.985
674,Harry Potter and the Goblet of Fire,7.813,19864,2005-11-16,2005,11,"[12, 14]",en,159.167
118,Charlie and the Chocolate Factory,7.051,14543,2005-07-13,2005,07,"[12, 35, 10751, 14]",en,137.321
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.132,10158,2005-12-07,2005,12,"[12, 10751, 14]",en,125.969
254,King Kong,6.877,7503,2005-12-12,2005,12,"[12, 18, 28]",en,96.565
953,Madagascar,6.902,10385,2005-05-25,2005,05,"[10751, 16, 12, 35]",en,90.264
3933,Corpse Bride,7.549,8652,2005-09-12,2005,09,"[10749, 14, 16]",en,76.077
272,Batman Begins,7.704,20122,2005-06-10,2005,06,"[28, 80, 18]",en,73.399
9335,Transporter 2,6.3,3395,2005-08-03,2005,08,"[28, 53, 80]",en,64.905
215,Saw II,6.59,5090,2005-10-28,2005,10,[27],en,64.637
9291,The Longest Yard,6.649,3193,2005-05-27,2005,05,"[18, 35, 80]",en,63.443
561,Constantine,7.082,6764,2005-02-08,2005,02,"[14, 28, 27]",en,62.599
6957,The 40 Year Old Virgin,6.388,6396,2005-08-11,2005,08,"[35, 10749]",en,56.751
10982,Hoodwinked!,6.23,1657,2005-12-16,2005,12,"[16, 35, 10751, 80]",en,54.979
11283,Nanny McPhee,6.653,2891,2005-10-21,2005,10,"[14, 35, 10751]",en,53.55
4348,Pride & Prejudice,8.085,7657,2005-09-16,2005,09,"[18, 10749]",en,52.033
25,Jarhead,6.642,2710,2005-11-04,2005,11,"[18, 10752]",en,51.466
20760,Lilo & Stitch 2: Stitch Has a Glitch,6.625,1338,2005-01-22,2005,01,"[16, 10751, 35, 878]",en,48.459
9928,Robots,6.437,4335,2005-03-10,2005,03,"[16, 35, 10751, 878]",en,47.94
787,Mr. & Mrs. Smith,6.682,9887,2005-06-07,2005,06,"[28, 35, 18, 53]",en,47.497
7214,Coach Carter,7.566,2740,2005-01-14,2005,01,"[18, 36]",en,47.464
1495,Kingdom of Heaven,6.931,3970,2005-05-03,2005,05,"[18, 28, 12, 36, 10752]",en,46.546
142,Brokeback Mountain,7.801,6603,2005-09-10,2005,09,"[18, 10749]",en,46.069
8982,The Protector,7.102,802,2005-08-11,2005,08,"[28, 80, 18, 53]",th,45.682
9912,The World's Fastest Indian,7.631,677,2005-10-12,2005,10,"[18, 12, 36]",en,44.105
74,War of the Worlds,6.504,7973,2005-06-28,2005,06,"[12, 53, 878]",en,43.525
10066,House of Wax,5.959,2849,2005-05-05,2005,05,"[9648, 27, 53]",en,42.164
11679,xXx: State of the Union,5.021,1737,2005-04-27,2005,04,"[28, 12, 80, 9648, 53]",en,41.501
11683,Land of the Dead,6.193,1476,2005-06-18,2005,06,"[27, 878]",en,40.752
8274,American Pie Presents: Band Camp,5.475,1984,2005-10-31,2005,10,[35],en,40.669
1895,Star Wars: Episode III - Revenge of the Sith,7.42,13118,2005-05-17,2005,05,"[12, 28, 878]",en,40.064
9982,Chicken Little,5.887,3731,2005-11-04,2005,11,"[16, 10751, 35]",en,40.01
533,Wallace & Gromit: The Curse of the Were-Rabbit,7.1,2559,2005-09-04,2005,09,"[12, 16, 35, 10751]",en,39.989
10040,Miss Congeniality 2: Armed and Fabulous,5.75,1758,2005-03-11,2005,03,"[28, 35]",en,39.228
7553,Waiting...,6.264,779,2005-10-07,2005,10,"[35, 10749]",en,38.987
1830,Lord of War,7.306,4484,2005-09-16,2005,09,"[80, 18, 53]",en,38.321
10022,The Pacifier,6.1,2909,2005-03-04,2005,03,"[35, 10751, 28]",en,37.988
10027,Unleashed,6.911,1885,2005-02-02,2005,02,"[28, 80]",en,37.882
1690,Hostel,5.947,3424,2005-09-17,2005,09,[27],en,36.712
9738,Fantastic Four,5.8,8952,2005-06-29,2005,06,"[28, 14, 878]",en,36.205
8488,Hitch,6.561,5518,2005-02-11,2005,02,"[35, 18, 10749]",en,35.212
9522,Wedding Crashers,6.482,4168,2005-07-13,2005,07,"[35, 10749]",en,34.928
13417,Kronk's New Groove,6.394,1195,2005-12-05,2005,12,"[16, 35, 10751]",en,34.341
11460,Red Eye,6.39,1863,2005-08-19,2005,08,"[53, 9648]",en,34.325
1904,Memoirs of a Geisha,7.674,2895,2005-12-06,2005,12,"[18, 10749, 36]",en,33.783
10214,Son of the Mask,4.137,1739,2005-02-18,2005,02,"[14, 35, 10751, 12]",en,33.575
14199,The Adventures of Sharkboy and Lavagirl,5.154,1425,2005-06-10,2005,06,"[12, 10751, 878]",en,33.549
1635,The Island,6.67,5116,2005-07-21,2005,07,"[28, 53, 878, 12]",en,33.453
9947,Elektra,5.045,2304,2005-01-13,2005,01,"[28, 14, 12]",en,33.118
59,A History of Violence,7.2,3020,2005-09-23,2005,09,"[18, 53, 80]",en,32.931
11459,Sky High,6.244,2193,2005-07-29,2005,07,"[12, 35, 10751]",en,32.541
9392,The Descent,6.968,3636,2005-07-08,2005,07,"[12, 27]",en,32.148
8643,The Exorcism of Emily Rose,6.56,2631,2005-09-09,2005,09,"[80, 18, 27, 53]",en,31.763
116,Match Point,7.363,3885,2005-10-26,2005,10,"[18, 53, 80, 10749]",en,31.717
4550,Lady Vengeance,7.5,1550,2005-07-29,2005,07,"[18, 53]",ko,31.572
187,Sin City,7.453,7765,2005-04-01,2005,04,"[53, 28, 80]",en,31.397
6795,Zathura: A Space Adventure,6.4,3118,2005-11-06,2005,11,"[878, 12, 10751]",en,31.346
8814,Doom,5.13,2099,2005-10-20,2005,10,"[28, 27, 878]",en,31.059
4379,Monster-in-Law,6.193,1570,2005-05-13,2005,05,"[10749, 35]",en,30.923
1656,The Legend of Zorro,6.126,2737,2005-10-24,2005,10,"[28, 12, 37]",en,30.783
11451,Herbie Fully Loaded,5.723,2172,2005-06-22,2005,06,"[35, 10751, 12, 14, 10749]",en,30.666
15906,Barbie and the Magic of Pegasus,7.144,672,2005-10-04,2005,10,"[16, 10751, 10749]",en,30.636
398,Capote,6.991,1346,2005-09-30,2005,09,"[80, 18]",en,30.17
15657,Tarzan II,6.042,1075,2005-06-13,2005,06,"[12, 16, 10751]",en,29.839
612,Munich,7.151,2456,2005-12-23,2005,12,"[18, 28, 36, 53]",en,29.696
9315,Flightplan,6.449,2461,2005-09-22,2005,09,"[53, 18, 9648]",en,29.547
179,The Interpreter,6.307,1362,2005-04-08,2005,04,"[80, 53]",en,28.828
8999,Derailed,6.341,971,2005-11-11,2005,11,"[18, 53]",en,27.431
9641,Cheaper by the Dozen 2,6.153,1901,2005-12-21,2005,12,"[35, 10751, 12]",en,26.947
10065,The Amityville Horror,6.137,2085,2005-04-14,2005,04,"[27, 53]",en,26.757
8292,Four Brothers,6.761,1962,2005-08-11,2005,08,"[28, 80]",en,26.427
2026,Hostage,6.352,1526,2005-03-10,2005,03,"[28, 53, 80]",en,26.377
7552,Fun with Dick and Jane,6.205,2285,2005-12-21,2005,12,"[35, 80, 18, 10749]",en,26.186
11453,Deuce Bigalow: European Gigolo,5.26,862,2005-08-12,2005,08,[35],en,26.05
13461,Melissa P.,4.594,545,2005-11-18,2005,11,[18],it,25.953
11968,Into the Blue,5.896,1421,2005-09-30,2005,09,"[28, 53, 12, 80]",en,25.933
7364,Sahara,5.911,1390,2005-04-06,2005,04,"[28, 12, 35, 18, 9648]",en,25.797
16320,Serenity,7.375,3304,2005-09-25,2005,09,"[878, 28, 12, 53]",en,25.689
11171,Mysterious Skin,7.576,959,2005-03-30,2005,03,[18],en,25.454
4442,The Brothers Grimm,5.824,2606,2005-08-26,2005,08,"[12, 14, 28, 35, 53]",en,25.266
10060,Get Rich or Die Tryin',6.781,846,2005-11-09,2005,11,"[18, 80, 10402]",en,25.133
540,D.E.B.S.,6.4,524,2005-03-25,2005,03,"[28, 35, 10749]",en,25.072
11637,Are We There Yet?,5.6,915,2005-01-20,2005,01,"[10751, 12, 35, 10749]",en,24.722
7453,The Hitchhiker's Guide to the Galaxy,6.67,3682,2005-04-28,2005,04,"[12, 35, 878]",en,24.694
9722,Bewitched,5.049,1477,2005-06-21,2005,06,"[35, 14, 10749]",en,24.509
10048,Stealth,5.389,971,2005-07-27,2005,07,[878],en,24.16
6439,Racing Stripes,5.8,584,2005-01-06,2005,01,"[35, 10751]",en,24.103
921,Cinderella Man,7.5,2062,2005-06-02,2005,06,"[10749, 18, 36]",en,23.967
10012,Cursed,5.448,657,2005-02-25,2005,02,"[27, 35]",en,23.858
9779,The Sisterhood of the Traveling Pants,6.479,1239,2005-06-01,2005,06,"[18, 35, 10749]",en,23.559
1640,Crash,7.225,3299,2005-05-06,2005,05,[18],en,23.367
9913,The Skeleton Key,6.615,1953,2005-07-29,2005,07,"[18, 27, 9648, 53]",en,23.296
9667,The Jacket,6.901,1410,2005-03-04,2005,03,"[53, 9648, 18, 878, 14]",en,23.239
1833,Rent,6.8,534,2005-11-17,2005,11,"[18, 10749]",en,23.142
69,Walk the Line,7.494,2704,2005-09-13,2005,09,"[18, 10402, 10749]",en,23.082
9007,Just Like Heaven,6.943,2220,2005-09-16,2005,09,"[18, 35, 10749, 14]",en,22.684
6961,The Wedding Date,6.818,1111,2005-02-04,2005,02,"[10749, 35]",en,22.474
10320,The Ring Two,5.729,2170,2005-03-10,2005,03,"[18, 27, 53]",en,22.277
4551,Be Cool,5.45,828,2005-03-04,2005,03,"[35, 80]",en,22.202
14175,Valiant,5.501,857,2005-03-25,2005,03,"[10751, 16, 12, 35, 10752]",en,21.851
